video_id,content_original_id,platform,publish_date,total_views,watch_time_minutes
vid_1125906,vid_435503,Facebook,2025-11-13,7813,5158.2
vid_1125906,vid_268189,Facebook,2025-11-13,7813,5158.2
vid_1128886,vid_064676,YouTube,2025-09-25,101,1158.0
vid_1128886,vid_066576,YouTube,2025-09-25,101,1158.0
vid_1128886,vid_058844,YouTube,2025-09-25,101,1158.0
vid_1128886,vid_063326,YouTube,2025-09-25,101,1158.0
vid_1129546,vid_103995,YouTube,2026-02-05,2461,8365.0
vid_1129546,vid_061141,YouTube,2026-02-05,2461,8365.0
vid_1127661,vid_103995,YouTube,2025-12-21,806,3111.0
vid_1127661,vid_061141,YouTube,2025-12-21,806,3111.0
vid_1126689,vid_1033393,Facebook,2025-12-23,3517,788.65
vid_1122477,vid_024637,Snapchat,2025-10-19,12142,1095.65
vid_1122477,vid_017818,Snapchat,2025-10-19,12142,1095.65
vid_1130591,vid_046446,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_139532,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_170568,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_046419,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_063235,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_120596,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_035495,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_035495,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_063235,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_056698,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_055071,YouTube,2025-08-28,4202,52794.0
vid_1130591,vid_046424,YouTube,2025-08-28,4202,52794.0
vid_1130049,vid_046446,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_139532,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_170568,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_046419,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_063235,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_120596,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_035495,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_035495,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_063235,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_056698,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_055071,YouTube,2025-09-06,3181,21717.0
vid_1130049,vid_046424,YouTube,2025-09-06,3181,21717.0
vid_1127739,vid_046446,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_139532,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_170568,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_046419,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_063235,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_120596,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_035495,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_035495,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_063235,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_056698,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_055071,YouTube,2025-08-28,2459,13689.0
vid_1127739,vid_046424,YouTube,2025-08-28,2459,13689.0
vid_1126943,vid_046446,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_139532,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_170568,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_046419,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_063235,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_120596,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_035495,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_035495,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_063235,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_056698,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_055071,YouTube,2025-10-13,148,1534.0
vid_1126943,vid_046424,YouTube,2025-10-13,148,1534.0
vid_1121243,vid_046446,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_139532,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_170568,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_046419,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_063235,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_120596,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_035495,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_035495,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_063235,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_056698,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_055071,YouTube,2025-09-22,1450,20647.0
vid_1121243,vid_046424,YouTube,2025-09-22,1450,20647.0
vid_1122152,vid_046446,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_139532,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_170568,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_046419,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_063235,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_120596,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_035495,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_035495,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_063235,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_056698,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_055071,YouTube,2025-10-02,417,1916.0
vid_1122152,vid_046424,YouTube,2025-10-02,417,1916.0
vid_1125883,vid_012952,Snapchat,2025-11-24,6377,552.93
vid_1125883,vid_014892,Snapchat,2025-11-24,6377,552.93
vid_1125883,vid_014892,Snapchat,2025-11-24,6377,552.93
vid_1128326,vid_063235,YouTube,2025-12-16,25812,135193.0
vid_1128326,vid_035495,YouTube,2025-12-16,25812,135193.0
vid_1128326,vid_140150,YouTube,2025-12-16,25812,135193.0
vid_1128326,vid_140150,YouTube,2025-12-16,25812,135193.0
vid_1125116,vid_917906,Facebook,2025-12-10,9428,2489.03
vid_1123978,vid_1011474,Facebook,2025-11-26,4872,1455.73
vid_1131124,vid_1027338,YouTube,2025-10-21,237177,123154.0
vid_1129981,vid_1086916,YouTube,2025-12-17,2021,590.47
vid_1129539,vid_762230,YouTube,2025-12-07,846,216.25
vid_1125361,vid_015949,Snapchat,2025-10-29,151096,18468.92
vid_1124470,vid_956874,Facebook,2025-12-14,25822,7093.49
vid_1122705,vid_252094,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_064135,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_252094,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_064135,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_252094,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_252094,Facebook,2025-11-05,16779,11160.66
vid_1122705,vid_252094,Facebook,2025-11-05,16779,11160.66
vid_1130563,vid_353666,YouTube,2025-08-28,10907,23832.0
vid_1123898,vid_939559,Facebook,2025-11-10,9677,2670.19
vid_1128575,vid_1091291,YouTube,2025-12-24,140,40.43
vid_1125472,vid_906771,Snapchat,2025-09-15,160345,27497.36
vid_1126658,vid_065508,Facebook,2025-12-04,11671,3416.6
vid_1130719,vid_230216,YouTube,2025-09-22,1046,2452.0
vid_1130719,vid_041587,YouTube,2025-09-22,1046,2452.0
vid_1130719,vid_041586,YouTube,2025-09-22,1046,2452.0
vid_1130719,vid_280765,YouTube,2025-09-22,1046,2452.0
vid_1130719,vid_040588,YouTube,2025-09-22,1046,2452.0
vid_1127251,vid_230216,YouTube,2025-09-13,1138,5842.0
vid_1127251,vid_041587,YouTube,2025-09-13,1138,5842.0
vid_1127251,vid_041586,YouTube,2025-09-13,1138,5842.0
vid_1127251,vid_280765,YouTube,2025-09-13,1138,5842.0
vid_1127251,vid_040588,YouTube,2025-09-13,1138,5842.0
vid_1129364,vid_230216,YouTube,2025-10-07,842,1968.0
vid_1129364,vid_041587,YouTube,2025-10-07,842,1968.0
vid_1129364,vid_041586,YouTube,2025-10-07,842,1968.0
vid_1129364,vid_280765,YouTube,2025-10-07,842,1968.0
vid_1129364,vid_040588,YouTube,2025-10-07,842,1968.0
vid_1130151,vid_282267,YouTube,2025-11-25,22484,14298.0
vid_1129098,vid_036548,YouTube,2025-10-03,82,306.0
vid_1127044,vid_526951,YouTube,2025-10-01,540,274.0
vid_1130247,vid_950672,YouTube,2025-09-08,737,501.0
vid_1124355,vid_170084,Snapchat,2025-09-07,640052,67460.06
vid_1131167,vid_1090123,YouTube,2025-12-20,4354,1168.0
vid_1124443,vid_585266,Facebook,2025-11-17,3677,862.46
vid_1121872,vid_1081948,YouTube,2025-12-04,2813,756.0
vid_1130278,vid_576988,YouTube,2025-08-31,183,27.0
vid_1130504,vid_373879,YouTube,2025-12-19,729,219.5
vid_1122319,vid_1062566,YouTube,2025-11-29,4192,1261.0
vid_1126588,vid_538109,Facebook,2025-12-03,6635,1399.15
vid_1130910,vid_942411,YouTube,2025-12-10,8103,2120.71
vid_1125355,vid_939828,Snapchat,2025-10-24,37165,2950.33
vid_1126306,vid_248340,Facebook,2025-11-19,3972,1436.38
vid_1132047,vid_040755,YouTube,2025-09-09,620,468.0
vid_1126208,vid_308872,Snapchat,2025-11-01,159271,20685.64
vid_1126208,vid_490102,Snapchat,2025-11-01,159271,20685.64
vid_1131192,vid_059653,YouTube,2025-11-02,66,61.0
vid_1131192,vid_025119,YouTube,2025-11-02,66,61.0
vid_1131192,vid_290313,YouTube,2025-11-02,66,61.0
vid_1131192,vid_057649,YouTube,2025-11-02,66,61.0
vid_1131192,vid_038780,YouTube,2025-11-02,66,61.0
vid_1131192,vid_059653,YouTube,2025-11-02,66,61.0
vid_1131192,vid_057649,YouTube,2025-11-02,66,61.0
vid_1131192,vid_290313,YouTube,2025-11-02,66,61.0
vid_1131192,vid_039495,YouTube,2025-11-02,66,61.0
vid_1131192,vid_550516,YouTube,2025-11-02,66,61.0
vid_1131192,vid_550516,YouTube,2025-11-02,66,61.0
vid_1131192,vid_290313,YouTube,2025-11-02,66,61.0
vid_1131192,vid_057649,YouTube,2025-11-02,66,61.0
vid_1131192,vid_023889,YouTube,2025-11-02,66,61.0
vid_1131192,vid_179378,YouTube,2025-11-02,66,61.0
vid_1131192,vid_023085,YouTube,2025-11-02,66,61.0
vid_1131192,vid_290313,YouTube,2025-11-02,66,61.0
vid_1131192,vid_025195,YouTube,2025-11-02,66,61.0
vid_1131192,vid_035759,YouTube,2025-11-02,66,61.0
vid_1131192,vid_179378,YouTube,2025-11-02,66,61.0
vid_1131192,vid_063495,YouTube,2025-11-02,66,61.0
vid_1131192,vid_034156,YouTube,2025-11-02,66,61.0
vid_1131192,vid_230215,YouTube,2025-11-02,66,61.0
vid_1131192,vid_086865,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_056229,YouTube,2025-11-02,66,61.0
vid_1131192,vid_086865,YouTube,2025-11-02,66,61.0
vid_1131192,vid_115581,YouTube,2025-11-02,66,61.0
vid_1131192,vid_036726,YouTube,2025-11-02,66,61.0
vid_1131192,vid_230215,YouTube,2025-11-02,66,61.0
vid_1131192,vid_230215,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_040560,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_040560,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_063495,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_033820,YouTube,2025-11-02,66,61.0
vid_1131192,vid_230215,YouTube,2025-11-02,66,61.0
vid_1131192,vid_077375,YouTube,2025-11-02,66,61.0
vid_1131192,vid_036590,YouTube,2025-11-02,66,61.0
vid_1131192,vid_038249,YouTube,2025-11-02,66,61.0
vid_1131192,vid_041549,YouTube,2025-11-02,66,61.0
vid_1131192,vid_067133,YouTube,2025-11-02,66,61.0
vid_1131192,vid_067133,YouTube,2025-11-02,66,61.0
vid_1131192,vid_038289,YouTube,2025-11-02,66,61.0
vid_1131192,vid_115581,YouTube,2025-11-02,66,61.0
vid_1131192,vid_067035,YouTube,2025-11-02,66,61.0
vid_1131192,vid_022721,YouTube,2025-11-02,66,61.0
vid_1131192,vid_040560,YouTube,2025-11-02,66,61.0
vid_1131192,vid_279055,YouTube,2025-11-02,66,61.0
vid_1131192,vid_279055,YouTube,2025-11-02,66,61.0
vid_1131192,vid_244163,YouTube,2025-11-02,66,61.0
vid_1131192,vid_056229,YouTube,2025-11-02,66,61.0
vid_1131192,vid_039462,YouTube,2025-11-02,66,61.0
vid_1131192,vid_067035,YouTube,2025-11-02,66,61.0
vid_1131192,vid_351163,YouTube,2025-11-02,66,61.0
vid_1131192,vid_244163,YouTube,2025-11-02,66,61.0
vid_1131192,vid_023094,YouTube,2025-11-02,66,61.0
vid_1131192,vid_351163,YouTube,2025-11-02,66,61.0
vid_1131192,vid_056229,YouTube,2025-11-02,66,61.0
vid_1131192,vid_026776,YouTube,2025-11-02,66,61.0
vid_1131192,vid_077375,YouTube,2025-11-02,66,61.0
vid_1131725,vid_046477,YouTube,2025-09-21,149,308.0
vid_1131725,vid_046477,YouTube,2025-09-21,149,308.0
vid_1131725,vid_036900,YouTube,2025-09-21,149,308.0
vid_1131725,vid_059765,YouTube,2025-09-21,149,308.0
vid_1131725,vid_046477,YouTube,2025-09-21,149,308.0
vid_1125101,vid_555793,Facebook,2025-11-21,9142,2271.25
vid_1127409,vid_309631,YouTube,2025-12-11,202,1310.0
vid_1127409,vid_246829,YouTube,2025-12-11,202,1310.0
vid_1130795,vid_309631,YouTube,2025-08-28,118,325.0
vid_1130795,vid_246829,YouTube,2025-08-28,118,325.0
vid_1130691,vid_933033,YouTube,2025-09-05,1602,780.0
vid_1127740,vid_270181,YouTube,2025-08-30,1132,8959.0
vid_1127740,vid_033886,YouTube,2025-08-30,1132,8959.0
vid_1127740,vid_030628,YouTube,2025-08-30,1132,8959.0
vid_1127740,vid_266705,YouTube,2025-08-30,1132,8959.0
vid_1127740,vid_036551,YouTube,2025-08-30,1132,8959.0
vid_1127740,vid_067189,YouTube,2025-08-30,1132,8959.0
vid_1130338,vid_898516,YouTube,2025-10-26,3528,8935.0
vid_1122851,vid_1016466,Facebook,2025-12-18,13793,3307.0
vid_1125953,vid_954159,Snapchat,2025-10-26,17510,1073.88
vid_1125953,vid_954158,Snapchat,2025-10-26,17510,1073.88
vid_1128452,vid_218665,YouTube,2025-09-16,327,1666.0
vid_1128452,vid_220119,YouTube,2025-09-16,327,1666.0
vid_1128452,vid_243413,YouTube,2025-09-16,327,1666.0
vid_1128452,vid_243413,YouTube,2025-09-16,327,1666.0
vid_1123888,vid_939037,Facebook,2026-01-26,53821,22580.73
vid_1124035,vid_096437,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_096437,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_549571,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_096437,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_096437,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_549571,Facebook,2025-11-24,470725,303135.43
vid_1124035,vid_096437,Facebook,2025-11-24,470725,303135.43
vid_1124467,vid_951996,Facebook,2025-11-19,14298,4140.66
vid_1121908,vid_184226,YouTube,2025-12-01,235,1225.0
vid_1121908,vid_060684,YouTube,2025-12-01,235,1225.0
vid_1121908,vid_078325,YouTube,2025-12-01,235,1225.0
vid_1121908,vid_184226,YouTube,2025-12-01,235,1225.0
vid_1121908,vid_105512,YouTube,2025-12-01,235,1225.0
vid_1129913,vid_059163,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_037833,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_021966,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_039222,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018258,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031503,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_016302,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031503,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_016302,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_012130,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_039222,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_016302,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_039222,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_023938,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_025147,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_029356,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_069054,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_278916,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018258,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018258,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_059163,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_021716,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031934,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_059163,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_085940,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031934,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031540,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_069702,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_283855,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_037833,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018354,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_132673,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_284409,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031934,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_037833,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_163550,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018354,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_018354,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_171069,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031540,YouTube,2025-10-08,515,10519.0
vid_1129913,vid_031540,YouTube,2025-10-08,515,10519.0
vid_1127769,vid_031211,YouTube,2025-12-08,3081,866.02
vid_1127694,vid_505983,YouTube,2026-01-14,10479,6370.21
vid_1131788,vid_505983,YouTube,2025-11-02,95,65.7
vid_1123328,vid_980892,Facebook,2025-12-22,4889,1623.7
vid_1123021,vid_944355,Facebook,2025-12-23,9866,2806.98
vid_1128157,vid_031437,YouTube,2025-09-16,187,477.0
vid_1128157,vid_042405,YouTube,2025-09-16,187,477.0
vid_1128157,vid_042405,YouTube,2025-09-16,187,477.0
vid_1128157,vid_039232,YouTube,2025-09-16,187,477.0
vid_1128157,vid_039222,YouTube,2025-09-16,187,477.0
vid_1128157,vid_061818,YouTube,2025-09-16,187,477.0
vid_1128157,vid_032331,YouTube,2025-09-16,187,477.0
vid_1128157,vid_031437,YouTube,2025-09-16,187,477.0
vid_1128157,vid_032331,YouTube,2025-09-16,187,477.0
vid_1128157,vid_031437,YouTube,2025-09-16,187,477.0
vid_1128157,vid_057062,YouTube,2025-09-16,187,477.0
vid_1128157,vid_025599,YouTube,2025-09-16,187,477.0
vid_1126219,vid_302498,Snapchat,2025-11-05,14218,1175.49
vid_1130094,vid_218665,YouTube,2025-11-04,165,638.0
vid_1130094,vid_061809,YouTube,2025-11-04,165,638.0
vid_1122677,vid_274155,Facebook,2025-12-21,815,361.05
vid_1123538,vid_947910,Facebook,2025-11-14,75644,21347.65
vid_1129670,vid_337222,YouTube,2026-01-23,10594,6376.72
vid_1122024,vid_337222,YouTube,2025-11-29,16576,9917.81
vid_1129530,vid_556428,YouTube,2025-12-24,42,11.76
vid_1130465,vid_185186,YouTube,2025-08-29,553,4124.0
vid_1130465,vid_282685,YouTube,2025-08-29,553,4124.0
vid_1130465,vid_104433,YouTube,2025-08-29,553,4124.0
vid_1121438,vid_274883,YouTube,2025-11-07,20629,11307.0
vid_1123195,vid_909727,Facebook,2026-01-09,75016,51333.62
vid_1129521,vid_765971,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_345694,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_511161,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_244703,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_491488,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_243732,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_354969,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_246635,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_479156,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_253137,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_479156,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_217870,YouTube,2025-09-27,3680,109451.0
vid_1129521,vid_475840,YouTube,2025-09-27,3680,109451.0
vid_1129892,vid_1086544,YouTube,2025-12-15,4733,1657.0
vid_1123460,vid_106977,Facebook,2025-11-03,42844,32345.88
vid_1122192,vid_059653,YouTube,2025-10-04,147,412.0
vid_1122192,vid_290308,YouTube,2025-10-04,147,412.0
vid_1122192,vid_341698,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067035,YouTube,2025-10-04,147,412.0
vid_1122192,vid_290308,YouTube,2025-10-04,147,412.0
vid_1122192,vid_077375,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067035,YouTube,2025-10-04,147,412.0
vid_1122192,vid_077375,YouTube,2025-10-04,147,412.0
vid_1122192,vid_077375,YouTube,2025-10-04,147,412.0
vid_1122192,vid_077375,YouTube,2025-10-04,147,412.0
vid_1122192,vid_290308,YouTube,2025-10-04,147,412.0
vid_1122192,vid_290308,YouTube,2025-10-04,147,412.0
vid_1122192,vid_250985,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067035,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067035,YouTube,2025-10-04,147,412.0
vid_1122192,vid_115581,YouTube,2025-10-04,147,412.0
vid_1122192,vid_218751,YouTube,2025-10-04,147,412.0
vid_1122192,vid_250985,YouTube,2025-10-04,147,412.0
vid_1122192,vid_218751,YouTube,2025-10-04,147,412.0
vid_1122192,vid_250985,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067133,YouTube,2025-10-04,147,412.0
vid_1122192,vid_059653,YouTube,2025-10-04,147,412.0
vid_1122192,vid_063495,YouTube,2025-10-04,147,412.0
vid_1122192,vid_067133,YouTube,2025-10-04,147,412.0
vid_1122192,vid_218751,YouTube,2025-10-04,147,412.0
vid_1122192,vid_273947,YouTube,2025-10-04,147,412.0
vid_1122192,vid_115581,YouTube,2025-10-04,147,412.0
vid_1122192,vid_115581,YouTube,2025-10-04,147,412.0
vid_1122192,vid_063495,YouTube,2025-10-04,147,412.0
vid_1122192,vid_273947,YouTube,2025-10-04,147,412.0
vid_1122192,vid_115581,YouTube,2025-10-04,147,412.0
vid_1122192,vid_218751,YouTube,2025-10-04,147,412.0
vid_1122192,vid_273947,YouTube,2025-10-04,147,412.0
vid_1122192,vid_273947,YouTube,2025-10-04,147,412.0
vid_1122192,vid_341698,YouTube,2025-10-04,147,412.0
vid_1122192,vid_250985,YouTube,2025-10-04,147,412.0
vid_1122541,vid_954938,Facebook,2025-12-15,4644,1192.54
vid_1123370,vid_902269,Facebook,2025-11-04,26196,14260.54
vid_1123370,vid_902269,Facebook,2025-11-04,26196,14260.54
vid_1123370,vid_902269,Facebook,2025-11-04,26196,14260.54
vid_1122047,vid_059223,YouTube,2025-10-01,514,954.0
vid_1122047,vid_024944,YouTube,2025-10-01,514,954.0
vid_1122047,vid_035610,YouTube,2025-10-01,514,954.0
vid_1127941,vid_207389,YouTube,2025-11-28,17649,8784.0
vid_1122198,vid_029917,YouTube,2025-12-20,1992,4643.06
vid_1122198,vid_029917,YouTube,2025-12-20,1992,4643.06
vid_1122198,vid_029725,YouTube,2025-12-20,1992,4643.06
vid_1122198,vid_029917,YouTube,2025-12-20,1992,4643.06
vid_1122198,vid_029725,YouTube,2025-12-20,1992,4643.06
vid_1122198,vid_029725,YouTube,2025-12-20,1992,4643.06
vid_1130449,vid_909719,YouTube,2025-11-10,230,123.05
vid_1130758,vid_909719,YouTube,2025-08-30,4,2.43
vid_1128151,vid_533726,YouTube,2025-09-10,3,0.79
vid_1122283,vid_1085592,YouTube,2025-12-12,1698,602.81
vid_1127320,vid_343256,YouTube,2025-09-08,844,4990.0
vid_1127320,vid_287468,YouTube,2025-09-08,844,4990.0
vid_1127320,vid_278215,YouTube,2025-09-08,844,4990.0
vid_1127320,vid_278215,YouTube,2025-09-08,844,4990.0
vid_1123241,vid_944971,Facebook,2026-01-27,17823,5371.59
vid_1128119,vid_183882,YouTube,2025-11-30,1079,454.0
vid_1128472,vid_944892,YouTube,2025-12-12,1300,2815.0
vid_1121679,vid_944892,YouTube,2025-12-13,193,580.0
vid_1128904,vid_1086892,YouTube,2025-12-14,8445,2275.63
vid_1124476,vid_973109,Facebook,2025-11-13,102513,36118.56
vid_1126960,vid_126104,YouTube,2025-10-23,53,14.42
vid_1128643,vid_126104,YouTube,2026-01-11,15671,5219.88
vid_1129108,vid_126104,YouTube,2026-02-18,437,140.61
vid_1131720,vid_1060923,YouTube,2025-12-10,19867,11499.78
vid_1127098,vid_030362,YouTube,2025-09-28,908,11144.0
vid_1127098,vid_015468,YouTube,2025-09-28,908,11144.0
vid_1127098,vid_058460,YouTube,2025-09-28,908,11144.0
vid_1127734,vid_1033596,YouTube,2025-10-27,13875,4064.0
vid_1131648,vid_073977,YouTube,2025-10-30,47,191.0
vid_1131648,vid_056564,YouTube,2025-10-30,47,191.0
vid_1131648,vid_047006,YouTube,2025-10-30,47,191.0
vid_1131648,vid_086865,YouTube,2025-10-30,47,191.0
vid_1131648,vid_057795,YouTube,2025-10-30,47,191.0
vid_1131648,vid_254337,YouTube,2025-10-30,47,191.0
vid_1131648,vid_061028,YouTube,2025-10-30,47,191.0
vid_1131648,vid_063705,YouTube,2025-10-30,47,191.0
vid_1131648,vid_217871,YouTube,2025-10-30,47,191.0
vid_1131648,vid_063208,YouTube,2025-10-30,47,191.0
vid_1131648,vid_041776,YouTube,2025-10-30,47,191.0
vid_1131648,vid_029962,YouTube,2025-10-30,47,191.0
vid_1131648,vid_041776,YouTube,2025-10-30,47,191.0
vid_1131648,vid_254337,YouTube,2025-10-30,47,191.0
vid_1131648,vid_046526,YouTube,2025-10-30,47,191.0
vid_1131648,vid_046526,YouTube,2025-10-30,47,191.0
vid_1131648,vid_226886,YouTube,2025-10-30,47,191.0
vid_1131648,vid_047156,YouTube,2025-10-30,47,191.0
vid_1131648,vid_042894,YouTube,2025-10-30,47,191.0
vid_1131648,vid_047156,YouTube,2025-10-30,47,191.0
vid_1131648,vid_028133,YouTube,2025-10-30,47,191.0
vid_1131648,vid_056311,YouTube,2025-10-30,47,191.0
vid_1131648,vid_107401,YouTube,2025-10-30,47,191.0
vid_1123089,vid_1012692,Facebook,2025-11-21,14989,5324.47
